OBJECTID,Name,POINT_X,POINT_Y
71293,Washington,-122.52276611300,47.36588287350
71294,Washington,-122.52241516100,47.36643981910
71295,Washington,-122.52193450900,47.36679458640
71296,Washington,-122.52136230500,47.36685943560
71297,Washington,-122.52079772900,47.36717224140
71298,Washington,-122.52014923100,47.36737441980
71299,Washington,-122.51940155000,47.36739730840
71300,Washington,-122.51874542300,47.36766433690
71301,Washington,-122.51816558800,47.36804199190
71302,Washington,-122.51761627200,47.36845016450
71303,Washington,-122.51715087900,47.36896896360
71304,Washington,-122.51675415000,47.36952972420
71305,Washington,-122.51645660400,47.37012863130
71306,Washington,-122.51632690500,47.37074279810
71307,Washington,-122.51612091000,47.37130737270
71308,Washington,-122.51599884000,47.37186050440
71309,Washington,-122.51625061100,47.37243270880
71310,Washington,-122.51648712100,47.37310028100
71311,Washington,-122.51664733900,47.37367630030
71312,Washington,-122.51665496800,47.37424468980
71313,Washington,-122.51654815700,47.37476348890
71314,Washington,-122.51627349800,47.37517547650
71315,Washington,-122.51589965800,47.37553787270
71316,Washington,-122.51563263000,47.37601089450
71317,Washington,-122.51550293000,47.37662506130
71318,Washington,-122.51529693600,47.37725830090
71319,Washington,-122.51518249500,47.37788391070
71320,Washington,-122.51531982400,47.37847900380
71321,Washington,-122.51557159500,47.37901306170
71322,Washington,-122.51587677000,47.37950515720
71323,Washington,-122.51615142800,47.38000869750
71324,Washington,-122.51639556900,47.38052749660
71325,Washington,-122.51667022700,47.38103485100
71326,Washington,-122.51696014400,47.38152694740
71327,Washington,-122.51729583800,47.38198089640
71328,Washington,-122.51773834200,47.38236236540
71329,Washington,-122.51818084700,47.38274765030
71330,Washington,-122.51865387000,47.38308334380
71331,Washington,-122.51917266900,47.38334655740
71332,Washington,-122.51969146700,47.38362121570
71333,Washington,-122.52018737800,47.38392639170
71334,Washington,-122.52066803000,47.38427734400
71335,Washington,-122.52114868200,47.38464736920
71336,Washington,-122.52163696300,47.38502502420
71337,Washington,-122.52201843200,47.38550949080
71338,Washington,-122.52238464300,47.38600158720
71339,Washington,-122.52274322500,47.38650512660
71340,Washington,-122.52309417700,47.38702774060
71341,Washington,-122.52347564700,47.38751983620
71342,Washington,-122.52388000500,47.38801193260
71343,Washington,-122.52434539800,47.38846588160
71344,Washington,-122.52475738500,47.38897323590
71345,Washington,-122.52518463100,47.38946914640
71346,Washington,-122.52559661900,47.38996887180
71347,Washington,-122.52600860600,47.39047622700
71348,Washington,-122.52636718800,47.39100647000
71349,Washington,-122.52667999300,47.39154815680
71350,Washington,-122.52697753900,47.39209365860
71351,Washington,-122.52725219700,47.39263916040
71352,Washington,-122.52729034400,47.39330673250
71353,Washington,-122.52744293200,47.39400482140
71354,Washington,-122.52751159700,47.39471435590
71355,Washington,-122.52762603800,47.39540100090
71356,Washington,-122.52774810700,47.39605712910
71357,Washington,-122.52772522000,47.39668655380
71358,Washington,-122.52749633800,47.39722824070
71359,Washington,-122.52726745600,47.39759063690
71360,Washington,-122.52718353300,47.39772033710
71361,Washington,-122.52682495200,47.39817428610
71362,Washington,-122.52644348200,47.39859771750
71363,Washington,-122.52602386400,47.39898681640
71364,Washington,-122.52561950700,47.39939880390
71365,Washington,-122.52512359600,47.39972305270
71366,Washington,-122.52463531500,47.40005874620
71367,Washington,-122.52421569800,47.40051269520
71368,Washington,-122.52382659900,47.40098571790
71369,Washington,-122.52333068900,47.40137100190
71370,Washington,-122.52275085500,47.40166854890
71371,Washington,-122.52215576100,47.40194320720
71372,Washington,-122.52158355700,47.40222549450
71373,Washington,-122.52106475800,47.40254974330
71374,Washington,-122.52071380600,47.40298461940
71375,Washington,-122.52064514100,47.40354156510
71376,Washington,-122.52108764700,47.40409851070
71377,Washington,-122.52169799800,47.40454101590
71378,Washington,-122.52223968500,47.40515518180
71379,Washington,-122.52263641300,47.40576171870
71380,Washington,-122.52246856700,47.40624618530
71381,Washington,-122.52210235600,47.40667343160
71382,Washington,-122.52171325700,47.40710830690
71383,Washington,-122.52136230500,47.40758895860
71384,Washington,-122.52096557600,47.40805053740
71385,Washington,-122.52053833000,47.40848922760
71386,Washington,-122.52010345500,47.40890884410
71387,Washington,-122.51968383800,47.40933227550
71388,Washington,-122.51921844400,47.40973281820
71389,Washington,-122.51876068100,47.41013717680
71390,Washington,-122.51834106500,47.41059493980
71391,Washington,-122.51793670600,47.41106414760
71392,Washington,-122.51750183100,47.41146469120
71393,Washington,-122.51703643800,47.41184616120
71394,Washington,-122.51656341500,47.41220474250
71395,Washington,-122.51606750500,47.41254806490
71396,Washington,-122.51558685300,47.41291427610
71397,Washington,-122.51515197700,47.41332626360
71398,Washington,-122.51472473200,47.41374969500
71399,Washington,-122.51431274400,47.41419601410
71400,Washington,-122.51399993900,47.41467666670
71401,Washington,-122.51390075700,47.41521835350
71402,Washington,-122.51390075700,47.41576766930
71403,Washington,-122.51399230900,47.41629028340
71404,Washington,-122.51417541500,47.41674804730
71405,Washington,-122.51438903800,47.41719055150
71406,Washington,-122.51461029000,47.41766357420
71407,Washington,-122.51461792000,47.41792678870
71408,Washington,-122.51464843800,47.41810607930
71409,Washington,-122.51454925500,47.41856002830
71410,Washington,-122.51432800300,47.41899108870
71411,Washington,-122.51403808600,47.41938781740
71412,Washington,-122.51399230900,47.41944885260
71413,Washington,-122.51369476300,47.41976165750
71414,Washington,-122.51335144000,47.42015075730
71415,Washington,-122.51301574700,47.42057037370
71416,Washington,-122.51269531300,47.42101287880
71417,Washington,-122.51232910200,47.42144012430
71418,Washington,-122.51204681400,47.42192459080
71419,Washington,-122.51197814900,47.42251968390
71420,Washington,-122.51205444300,47.42314147970
71421,Washington,-122.51222229000,47.42376708950
71422,Washington,-122.51237487800,47.42436599750
71423,Washington,-122.51240539500,47.42498397830
71424,Washington,-122.51226043700,47.42557144160
71425,Washington,-122.51216888500,47.42615890480
71426,Washington,-122.51226806600,47.42671966540
71427,Washington,-122.51235199000,47.42726135220
71428,Washington,-122.51226806600,47.42777633640
71429,Washington,-122.51222229000,47.42831420920
71430,Washington,-122.51216888500,47.42885208120
71431,Washington,-122.51204681400,47.42937850920
71432,Washington,-122.51196289000,47.42991256710
71433,Washington,-122.51191711400,47.43045043900
71434,Washington,-122.51184845000,47.43097686800
71435,Washington,-122.51180267300,47.43150329600
71436,Washington,-122.51184082000,47.43203353900
71437,Washington,-122.51181030200,47.43256759600
71438,Washington,-122.51196289000,47.43303298980
71439,Washington,-122.51222229000,47.43346023520
71440,Washington,-122.51248931800,47.43387603760
71441,Washington,-122.51274108900,47.43429565410
71442,Washington,-122.51293945300,47.43473815920
71443,Washington,-122.51309967000,47.43519973720
71444,Washington,-122.51322174100,47.43571853630
71445,Washington,-122.51316070600,47.43647384630
71446,Washington,-122.51328277600,47.43714523340
71447,Washington,-122.51341247500,47.43779373180
71448,Washington,-122.51366424600,47.43838119500
71449,Washington,-122.51390838700,47.43894577050
71450,Washington,-122.51397705100,47.43949890130
71451,Washington,-122.51371002200,47.44001388540
71452,Washington,-122.51338195800,47.44054412840
71453,Washington,-122.51313018800,47.44113922150
71454,Washington,-122.51307678300,47.44180679360
71455,Washington,-122.51313781800,47.44248580970
71456,Washington,-122.51335144000,47.44313049320
71457,Washington,-122.51342010500,47.44374847400
71458,Washington,-122.51330566400,47.44434356710
71459,Washington,-122.51313018800,47.44491577150
71460,Washington,-122.51312255900,47.44551086460
71461,Washington,-122.51326751700,47.44609832790
71462,Washington,-122.51339721600,47.44670486480
71463,Washington,-122.51363372800,47.44725036660
71464,Washington,-122.51383209300,47.44778823850
71465,Washington,-122.51382446300,47.44834136930
71466,Washington,-122.51361846900,47.44884490960
71467,Washington,-122.51339721600,47.44937515250
71468,Washington,-122.51327514700,47.44998550440
71469,Washington,-122.51304626500,47.45051193250
71470,Washington,-122.51273345900,47.45093917880
71471,Washington,-122.51264953600,47.45139312780
71472,Washington,-122.51296234100,47.45189666720
71473,Washington,-122.51322174100,47.45240020750
71474,Washington,-122.51324462900,47.45286560040
71475,Washington,-122.51303100600,47.45325088520
71476,Washington,-122.51274871800,47.45360183760
71477,Washington,-122.51245880100,47.45394897500
71478,Washington,-122.51222992000,47.45433807380
71479,Washington,-122.51203918400,47.45472335780
71480,Washington,-122.51179504400,47.45501327490
71481,Washington,-122.51135253900,47.45494842570
71482,Washington,-122.51083374000,47.45481872550
71483,Washington,-122.51035308900,47.45492553710
71484,Washington,-122.50991058400,47.45511627160
71485,Washington,-122.50961303700,47.45539855980
71486,Washington,-122.50953674300,47.45581054730
71487,Washington,-122.50973510800,47.45631027180
71488,Washington,-122.51007080000,47.45680999720
71489,Washington,-122.50999450600,47.45726394620
71490,Washington,-122.50978088400,47.45769882230
71491,Washington,-122.50947570800,47.45812606780
71492,Washington,-122.50917053200,47.45858001680
71493,Washington,-122.50888824500,47.45905685440
71494,Washington,-122.50861358700,47.45954894990
71495,Washington,-122.50838470500,47.46006012010
71496,Washington,-122.50833129800,47.46062469470
71497,Washington,-122.50826263400,47.46117401140
71498,Washington,-122.50798034700,47.46160125770
71499,Washington,-122.50749206600,47.46181488000
71500,Washington,-122.50693512000,47.46197509780
71501,Washington,-122.50637817400,47.46216964720
71502,Washington,-122.50576782200,47.46227645880
71503,Washington,-122.50520324700,47.46250534070
71504,Washington,-122.50467681900,47.46279907190
71505,Washington,-122.50422668500,47.46319198570
71506,Washington,-122.50389862100,47.46371841470
71507,Washington,-122.50360870400,47.46429824810
71508,Washington,-122.50334167400,47.46488952620
71509,Washington,-122.50309753500,47.46547698950
71510,Washington,-122.50276947000,47.46601104740
71511,Washington,-122.50250244200,47.46656417810
71512,Washington,-122.50258636400,47.46725463890
71513,Washington,-122.50232696500,47.46748733490
71514,Washington,-122.50158691400,47.46718978880
71515,Washington,-122.50105285700,47.46725082400
71516,Washington,-122.50057983400,47.46745681730
71517,Washington,-122.50011444100,47.46766281150
71518,Washington,-122.49964141800,47.46789550750
71519,Washington,-122.49919128400,47.46826171860
71520,Washington,-122.49880981400,47.46872329740
71521,Washington,-122.49855041500,47.46925735440
71522,Washington,-122.49822998000,47.46969223060
71523,Washington,-122.49793243400,47.47008132950
71524,Washington,-122.49783325200,47.47051620480
71525,Washington,-122.49794006400,47.47099304240
71526,Washington,-122.49801635800,47.47150802570
71527,Washington,-122.49770355200,47.47212600740
71528,Washington,-122.49747467000,47.47282409630
71529,Washington,-122.49723815900,47.47349166840
71530,Washington,-122.49713134800,47.47408676150
71531,Washington,-122.49748230000,47.47451019290
71532,Washington,-122.49791717500,47.47486877420
71533,Washington,-122.49827575700,47.47522735640
71534,Washington,-122.49843597400,47.47557067880
71535,Washington,-122.49793243400,47.47595214880
71536,Washington,-122.49723815900,47.47629165630
71537,Washington,-122.49642181400,47.47644805920
71538,Washington,-122.49571228000,47.47674179040
71539,Washington,-122.49510192900,47.47715377790
71540,Washington,-122.49443054200,47.47748947150
71541,Washington,-122.49373626800,47.47777938860
71542,Washington,-122.49304962200,47.47805023200
71543,Washington,-122.49236297600,47.47828292890
71544,Washington,-122.49166107200,47.47839355450
71545,Washington,-122.49105835000,47.47863006630
71546,Washington,-122.49052429200,47.47895431510
71547,Washington,-122.49003601100,47.47937011750
71548,Washington,-122.48946380600,47.47961807230
71549,Washington,-122.48880004900,47.47962951620
71550,Washington,-122.48820495600,47.47982025160
71551,Washington,-122.48758697500,47.47993469210
71552,Washington,-122.48694610600,47.47986221310
71553,Washington,-122.48630523700,47.47978973400
71554,Washington,-122.48569488500,47.47989654560
71555,Washington,-122.48512268100,47.48012161260
71556,Washington,-122.48452758700,47.48025131190
71557,Washington,-122.48394012400,47.48019409170
71558,Washington,-122.48345947300,47.48052215540
71559,Washington,-122.48311615000,47.48101806670
71560,Washington,-122.48273468000,47.48149871840
71561,Washington,-122.48229980500,47.48192977870
71562,Washington,-122.48183441200,47.48232269250
71563,Washington,-122.48136138900,47.48270416250
71564,Washington,-122.48091125500,47.48309326130
71565,Washington,-122.48059844900,47.48358535780
71566,Washington,-122.48036956800,47.48412322970
71567,Washington,-122.48027038600,47.48469162010
71568,Washington,-122.48025512700,47.48526763950
71569,Washington,-122.48021698000,47.48583602900
71570,Washington,-122.48009491000,47.48637008690
71571,Washington,-122.48015594500,47.48693466150
71572,Washington,-122.48036193900,47.48747634930
71573,Washington,-122.48071289100,47.48799133340
71574,Washington,-122.48072815000,47.48847198510
71575,Washington,-122.48049926800,47.48892593410
71576,Washington,-122.48026275600,47.48941421470
71577,Washington,-122.48000335700,47.48989868130
71578,Washington,-122.47976684500,47.49038696280
71579,Washington,-122.47966003400,47.49090957680
71580,Washington,-122.47949218700,47.49140930220
71581,Washington,-122.47942352300,47.49193573020
71582,Washington,-122.47934722900,47.49244689950
71583,Washington,-122.47926330600,47.49294281000
71584,Washington,-122.47937774700,47.49347305290
71585,Washington,-122.47933197000,47.49398040730
71586,Washington,-122.47919464100,47.49448394760
71587,Washington,-122.47911834700,47.49498367300
71588,Washington,-122.47893524100,47.49542617810
71589,Washington,-122.47888946500,47.49586486830
71590,Washington,-122.47894287100,47.49627685580
71591,Washington,-122.47814941400,47.49851989720
71592,Washington,-122.47785949700,47.49903869630
71593,Washington,-122.47786712700,47.49969100960
71594,Washington,-122.47803497300,47.50038528450
71595,Washington,-122.47785949700,47.50099182140
71596,Washington,-122.47774505600,47.50162124610
71597,Washington,-122.47760009800,47.50223922700
71598,Washington,-122.47777557400,47.50285720870
71599,Washington,-122.47791290300,47.50347137460
71600,Washington,-122.47759246800,47.50410842920
71601,Washington,-122.47708892800,47.50472641000
71602,Washington,-122.47661590600,47.50537490840
71603,Washington,-122.47637176500,47.50613784830
71604,Washington,-122.47618103000,47.50692367590
71605,Washington,-122.47615814200,47.50771331750
71606,Washington,-122.47631835900,47.50847625740
71607,Washington,-122.47668457000,47.50917053220
71608,Washington,-122.47700500500,47.50976943930
71609,Washington,-122.47683715800,47.51015090920
71610,Washington,-122.47640228300,47.51037979120
71611,Washington,-122.47591400100,47.51058578450
71612,Washington,-122.47541809100,47.51079177870
71613,Washington,-122.47521209700,47.51082611120
71614,Washington,-122.47488403300,47.51087951660
71615,Washington,-122.47440338100,47.51106643710
71616,Washington,-122.47386169500,47.51115036000
71617,Washington,-122.47335815400,47.51128387430
71618,Washington,-122.47283172600,47.51115417490
71619,Washington,-122.47229766800,47.51111221350
71620,Washington,-122.47177886900,47.51106262210
71621,Washington,-122.47131347600,47.51088333150
71622,Washington,-122.47081756600,47.51083374020
71623,Washington,-122.47032928400,47.51078414890
71624,Washington,-122.46990966800,47.51060485820
71625,Washington,-122.46942901600,47.51055526690
71626,Washington,-122.46896362300,47.51050949050
71627,Washington,-122.46854400600,47.51032257090
71628,Washington,-122.46811676100,47.51028060950
71629,Washington,-122.46771240200,47.51026535070
71630,Washington,-122.46263122500,47.50842666610
71631,Washington,-122.46212005600,47.50806426990
71632,Washington,-122.46150970500,47.50777435270
71633,Washington,-122.46086883600,47.50749969530
71634,Washington,-122.46022796600,47.50722122200
71635,Washington,-122.45956420900,47.50698089620
71636,Washington,-122.45884704600,47.50685119590
71637,Washington,-122.45822143600,47.50658035250
71638,Washington,-122.45756530700,47.50635910040
71639,Washington,-122.45690155000,47.50614166230
71640,Washington,-122.45623016400,47.50597000150
71641,Washington,-122.45561981200,47.50562667810
71642,Washington,-122.45529937700,47.50545120240
71643,Washington,-122.45500946000,47.50529098550
71644,Washington,-122.45433807400,47.50500106830
71645,Washington,-122.45366668700,47.50470733630
71646,Washington,-122.45307922400,47.50436401380
71647,Washington,-122.45272827100,47.50395202630
71648,Washington,-122.45249938900,47.50388717620
71649,Washington,-122.82953643800,47.27125549280
71650,Washington,-122.82892608700,47.27102661090
71651,Washington,-122.82830810600,47.27129745520
71652,Washington,-122.82766723600,47.27156829860
71653,Washington,-122.82701873800,47.27142333960
71654,Washington,-122.82646179200,47.27096939060
71655,Washington,-122.82607269300,47.27035140980
71656,Washington,-122.82607269300,47.26984405550
71657,Washington,-122.82645416200,47.26950073210
71658,Washington,-122.82695770300,47.26920700090
71659,Washington,-122.82746887200,47.26886749240
71660,Washington,-122.82778167800,47.26832580560
71661,Washington,-122.82791137700,47.26799392700
71662,Washington,-122.82801818900,47.26770782480
71663,Washington,-122.82813262900,47.26705551140
71664,Washington,-122.82849884000,47.26661682120
71665,Washington,-122.82889556900,47.26602554300
71666,Washington,-122.82925415000,47.26544570970
71667,Washington,-122.82958984400,47.26485061660
71668,Washington,-122.82994842500,47.26427459720
71669,Washington,-122.83048248300,47.26390075710
71670,Washington,-122.83108520500,47.26361084000
71671,Washington,-122.83168029800,47.26330947890
71672,Washington,-122.83217620900,47.26287078880
71673,Washington,-122.83248901300,47.26227188070
71674,Washington,-122.83268737800,47.26161193840
71675,Washington,-122.83271789500,47.26094818120
71676,Washington,-122.83297729500,47.26036834690
71677,Washington,-122.83330535900,47.25986099260
71678,Washington,-122.83361053500,47.25932693470
71679,Washington,-122.83390045200,47.25878143290
71680,Washington,-122.83423614500,47.25827407860
71681,Washington,-122.83467865000,47.25783157350
71682,Washington,-122.83521270700,47.25744628860
71683,Washington,-122.83575439400,47.25703811600
71684,Washington,-122.83612060500,47.25683593760
71685,Washington,-122.83637237500,47.25669860850
71686,Washington,-122.83705902100,47.25645828260
71687,Washington,-122.83783722000,47.25638961760
71688,Washington,-122.83863067600,47.25638580360
71689,Washington,-122.83942413400,47.25643158000
71690,Washington,-122.84012603700,47.25667190580
71691,Washington,-122.84076690700,47.25700759930
71692,Washington,-122.84130096500,47.25744247460
71693,Washington,-122.84164428700,47.25802993780
71694,Washington,-122.84178161600,47.25867462130
71695,Washington,-122.84153747600,47.25922393800
71696,Washington,-122.84146118200,47.25938415500
71697,Washington,-122.84126281700,47.25981140130
71698,Washington,-122.84090423600,47.26033020040
71699,Washington,-122.84057617100,47.26086807230
71700,Washington,-122.84037780800,47.26137542750
71701,Washington,-122.84056091300,47.26188278190
71702,Washington,-122.84082031200,47.26237106340
71703,Washington,-122.84094238300,47.26289749140
71704,Washington,-122.84069061300,47.26358795130
71705,Washington,-122.84066009500,47.26426696730
71706,Washington,-122.84076690700,47.26483535780
71707,Washington,-122.84074401800,47.26550292990
71708,Washington,-122.84083557100,47.26583480850
71709,Washington,-122.84063720700,47.26605606060
71710,Washington,-122.84051513700,47.26632690410
71711,Washington,-122.84024810800,47.26675796530
71712,Washington,-122.83985137900,47.26721572830
71713,Washington,-122.83940124500,47.26765441850
71714,Washington,-122.83885955800,47.26801300070
71715,Washington,-122.83824920600,47.26829147310
71716,Washington,-122.83775329600,47.26871490450
71717,Washington,-122.83713531500,47.26897811890
71718,Washington,-122.83656311000,47.26929092380
71719,Washington,-122.83604431100,47.26967239380
71720,Washington,-122.83552551200,47.27004623380
71721,Washington,-122.83506774900,47.27047729510
71722,Washington,-122.83457183900,47.27087020890
71723,Washington,-122.83412170400,47.27131271400
71724,Washington,-122.83364105200,47.27172088660
71725,Washington,-122.83315277100,47.27210998550
71726,Washington,-122.83258056600,47.27238845790
71727,Washington,-122.83196258500,47.27244567900
71728,Washington,-122.83134460500,47.27222061200
71729,Washington,-122.83074188300,47.27190399130
71730,Washington,-122.83017730700,47.27153396610
71731,Washington,-122.82953643800,47.27125549280
71732,Washington,-122.65389251700,47.27335357700
71733,Washington,-122.65328979500,47.27320861800
71734,Washington,-122.65265655500,47.27320861800
71735,Washington,-122.65205383300,47.27339172350
71736,Washington,-122.65155792200,47.27318191530
71737,Washington,-122.65126800600,47.27273559530
71738,Washington,-122.65141296400,47.27215194700
71739,Washington,-122.65152740400,47.27151870730
71740,Washington,-122.65164184600,47.27090072650
71741,Washington,-122.65181732200,47.27033233610
71742,Washington,-122.65171051000,47.26985168440
71743,Washington,-122.65120697100,47.26958847080
71744,Washington,-122.65059661900,47.26970672630
71745,Washington,-122.65003967300,47.27008819620
71746,Washington,-122.64970397900,47.27077865610
71747,Washington,-122.64923858700,47.27132415790
71748,Washington,-122.64906311000,47.27139282200
71749,Washington,-122.64859771700,47.27157211270
71750,Washington,-122.64791870100,47.27140045190
71751,Washington,-122.64725494400,47.27110671980
71752,Washington,-122.64672851600,47.27061080930
71753,Washington,-122.64649963400,47.26995849600
71754,Washington,-122.64666748100,47.26935195900
71755,Washington,-122.64678955100,47.26912307710
71756,Washington,-122.64696502700,47.26879501340
71757,Washington,-122.64733886700,47.26828765900
71758,Washington,-122.64772033700,47.26774597130
71759,Washington,-122.64822387700,47.26733398470
71760,Washington,-122.64820861800,47.26712417640
71761,Washington,-122.64790344200,47.26695251470
71762,Washington,-122.64749908500,47.26679229690
71763,Washington,-122.64707946800,47.26661682120
71764,Washington,-122.64672851600,47.26635742170
71765,Washington,-122.64640808100,47.26604461680
71766,Washington,-122.64608001700,47.26570892320
71767,Washington,-122.64569091800,47.26541900610
71768,Washington,-122.64524078400,47.26515960650
71769,Washington,-122.64473724300,47.26498794570
71770,Washington,-122.64423370400,47.26478576650
71771,Washington,-122.64372253500,47.26457595820
71772,Washington,-122.64317321800,47.26440048250
71773,Washington,-122.64263916000,47.26416015670
71774,Washington,-122.64213562100,47.26387023950
71775,Washington,-122.64170837400,47.26352691610
71776,Washington,-122.64133453300,47.26313400230
71777,Washington,-122.64091491700,47.26279067980
71778,Washington,-122.64047241200,47.26249694870
71779,Washington,-122.64001464900,47.26223754910
71780,Washington,-122.63953399700,47.26210021990
71781,Washington,-122.63904571500,47.26225280790
71782,Washington,-122.63860321000,47.26257705670
71783,Washington,-122.63829803400,47.26310348470
71784,Washington,-122.63793182300,47.26362609880
71785,Washington,-122.63755798300,47.26415252680
71786,Washington,-122.63707733200,47.26468276980
71787,Washington,-122.63662719700,47.26506423970
71788,Washington,-122.63613891600,47.26551818870
71789,Washington,-122.63557434000,47.26585388230
71790,Washington,-122.63499450700,47.26613998450
71791,Washington,-122.63438415500,47.26632309000
71792,Washington,-122.63422393800,47.26630020140
71793,Washington,-122.63374328600,47.26623916620
71794,Washington,-122.63311767600,47.26613616950
71795,Washington,-122.63250732400,47.26616668710
71796,Washington,-122.63203430100,47.26644134550
71797,Washington,-122.63163757400,47.26682281450
71798,Washington,-122.63121795600,47.26714324930
71799,Washington,-122.63067626900,47.26729202230
71800,Washington,-122.63015747100,47.26745986910
71801,Washington,-122.62959289600,47.26747894280
71802,Washington,-122.62904357900,47.26736068730
71803,Washington,-122.62853241000,47.26712799050
71804,Washington,-122.62808990500,47.26679611190
71805,Washington,-122.62775421100,47.26634979270
71806,Washington,-122.62754058900,47.26581954970
71807,Washington,-122.62749481200,47.26522445660
71808,Washington,-122.62746429500,47.26461410570
71809,Washington,-122.62735748300,47.26401138270
71810,Washington,-122.62751007100,47.26343917830
71811,Washington,-122.62772369400,47.26287078880
71812,Washington,-122.62780761700,47.26226806670
71813,Washington,-122.62799072300,47.26173782370
71814,Washington,-122.62817382800,47.26127243000
71815,Washington,-122.62824249200,47.26084899860
71816,Washington,-122.62789917000,47.26041793820
71817,Washington,-122.62740326000,47.26003646830
71818,Washington,-122.62683868400,47.25974273710
71819,Washington,-122.62620544400,47.25959396320
71820,Washington,-122.62554168700,47.25963592560
71821,Washington,-122.62491607700,47.25948715250
71822,Washington,-122.62470245300,47.25946426390
71823,Washington,-122.62429046700,47.25941467250
71824,Washington,-122.62374115000,47.25925827060
71825,Washington,-122.62307739300,47.25902557370
71826,Washington,-122.62248993000,47.25877380400
71827,Washington,-122.62187194800,47.25857925450
71828,Washington,-122.62120819100,47.25853347810
71829,Washington,-122.62055206300,47.25849914560
71830,Washington,-122.62006378200,47.25810241690
71831,Washington,-122.61969757100,47.25756835900
71832,Washington,-122.61918640100,47.25722503650
71833,Washington,-122.61863708500,47.25694274920
71834,Washington,-122.61808776900,47.25666809090
71835,Washington,-122.61753845200,47.25638961760
71836,Washington,-122.61701202400,47.25608825660
71837,Washington,-122.61653900100,47.25571441650
71838,Washington,-122.61608123700,47.25537109400
71839,Washington,-122.61560058600,47.25506973300
71840,Washington,-122.61505889900,47.25481033340
71841,Washington,-122.61461639400,47.25447845480
71842,Washington,-122.61417388900,47.25415039020
71843,Washington,-122.61377716100,47.25378418000
71844,Washington,-122.61334991500,47.25344085660
71845,Washington,-122.61293029800,47.25308609030
71846,Washington,-122.61248779300,47.25275039670
71847,Washington,-122.61207580500,47.25235748290
71848,Washington,-122.61164855900,47.25196838400
71849,Washington,-122.61114502000,47.25166702300
71850,Washington,-122.61063385000,47.25138854970
71851,Washington,-122.61010742200,47.25112915020
71852,Washington,-122.60953521700,47.25094223060
71853,Washington,-122.60896301300,47.25081634530
71854,Washington,-122.60841369600,47.25063705470
71855,Washington,-122.60787200900,47.25043106040
71856,Washington,-122.60742187500,47.25006485020
71857,Washington,-122.60694885200,47.24972534180
71858,Washington,-122.60649871800,47.24937438940
71859,Washington,-122.60615539600,47.24893188520
71860,Washington,-122.60584259000,47.24847412130
71861,Washington,-122.60555267400,47.24800872840
71862,Washington,-122.60527801500,47.24755096450
71863,Washington,-122.60499572700,47.24710083040
71864,Washington,-122.60471344000,47.24666214020
71865,Washington,-122.60443878200,47.24623107900
71866,Washington,-122.60414886400,47.24581527750
71867,Washington,-122.60388183600,47.24538803110
71868,Washington,-122.60362243600,47.24496078480
71869,Washington,-122.60341644300,47.24450302090
71870,Washington,-122.60327148400,47.24399566660
71871,Washington,-122.60304260300,47.24353408770
71872,Washington,-122.60273742700,47.24313354500
71873,Washington,-122.60251617400,47.24293136570
71874,Washington,-122.60237121600,47.24279403650
71875,Washington,-122.60196685800,47.24249267550
71876,Washington,-122.60157775800,47.24218368550
71877,Washington,-122.60117340100,47.24188613850
71878,Washington,-122.60166931100,47.24055480920
71879,Washington,-122.60208892900,47.24013137780
71880,Washington,-122.60221862800,47.24000167840
71881,Washington,-122.60204315200,47.23982238780
71882,Washington,-122.60198211700,47.23976135260
71883,Washington,-122.60194397000,47.23944473280
71884,Washington,-122.60111236600,47.23860931390
71885,Washington,-122.60055542000,47.23860931390
71886,Washington,-122.60063934300,47.23899841270
71887,Washington,-122.60073852500,47.23944854770
71888,Washington,-122.60082244800,47.24028015170
71889,Washington,-122.60093689000,47.24101257310
71890,Washington,-122.60052490200,47.24134063680
71891,Washington,-122.59972381600,47.24139022810
71892,Washington,-122.60055542000,47.24194335970
71893,Washington,-122.60055542000,47.24222183210
71894,Washington,-122.59916687000,47.24222183210
71895,Washington,-122.59866333000,47.24194335970
71896,Washington,-122.59815216100,47.24166870130
71897,Washington,-122.59775543200,47.24141693070
71898,Washington,-122.59766387900,47.24135971050
71899,Washington,-122.59722900400,47.24098205550
71900,Washington,-122.59682464600,47.24057388290
71901,Washington,-122.59638977000,47.24018478400
71902,Washington,-122.59590911800,47.23984146150
71903,Washington,-122.59529113800,47.23962783840
71904,Washington,-122.59489440900,47.23949813810
71905,Washington,-122.59465789800,47.23942184410
71906,Washington,-122.59404754600,47.23916625950
71907,Washington,-122.59376525900,47.23903656020
71908,Washington,-122.59344482400,47.23888778710
71909,Washington,-122.59284973200,47.23860931390
71910,Washington,-122.59226226800,47.23832702660
71911,Washington,-122.59167480400,47.23804473840
71912,Washington,-122.59108734100,47.23776245110
71913,Washington,-122.59049987800,47.23749542260
71914,Washington,-122.58994293200,47.23719024660
71915,Washington,-122.58945465100,47.23675918540
71916,Washington,-122.58905792200,47.23623275730
71917,Washington,-122.58890533400,47.23553085360
71918,Washington,-122.58892822300,47.23478317250
71919,Washington,-122.58914184600,47.23406982400
71920,Washington,-122.58930969300,47.23333358770
71921,Washington,-122.58946991000,47.23258972150
71922,Washington,-122.58967590300,47.23187255900
71923,Washington,-122.58969116200,47.23110580420
71924,Washington,-122.58976745600,47.23036575300
71925,Washington,-122.58995819100,47.22965240440
71926,Washington,-122.59004211400,47.22893524190
71927,Washington,-122.59028625500,47.22833251980
